artistID;artistName;trackID;trackName;tagsList
3597;"Marilyn Manson";25697;"The Speed Of Pain";"20,25,43,47,80,1072"
3597;"Marilyn Manson";25698;"Long Hard Road Out Of Hell";"14,80,92"
3597;"Marilyn Manson";25702;"[Untitled]";"25,43,80,166,1072"
3597;"Marilyn Manson";25703;"Man That You Fear";"20,25,43,47,80,1072"
3597;"Marilyn Manson";25704;"The Reflecting God";"25,43,80,1072"
3597;"Marilyn Manson";25705;"Minute Of Decay";"20,25,43,47,80,1072"
3597;"Marilyn Manson";25706;"1996";"20,25,43,47,80,1072"
3597;"Marilyn Manson";25708;"Fundamentally Loathsome";"20,25,43,47,80,1072"
3597;"Marilyn Manson";25709;"Tourniquet";"25,43,80,1072"
3597;"Marilyn Manson";25714;"Disassociative";"20,25,43,47,80,1072"
3597;"Marilyn Manson";25715;"Eat Me, Drink Me";"20,25,43,80,1072"
3597;"Marilyn Manson";25718;"Are You The Rabbit?";"20,25,43,80,1072"
3597;"Marilyn Manson";25719;"Evidence";"20,25,43,80,1072"
3597;"Marilyn Manson";25720;"Just A Car Crash Away";"20,25,43,80,1072"
3597;"Marilyn Manson";25721;"They Said That Hell'S Not Hot";"20,25,43,80,1072"
3597;"Marilyn Manson";25722;"The Red Carpet Grave";"20,25,43,80,1072"
3597;"Marilyn Manson";25723;"Putting Holes In Happiness";"20,25,43,80,1072"
3597;"Marilyn Manson";25724;"If I Was Your Vampire";"20,25,43,80,1072"
3597;"Marilyn Manson";25732;"King Kill 33°";"20,25,43,80,1072"
3597;"Marilyn Manson";25733;"The Fall Of Adam";"20,25,43,80,1072"
3597;"Marilyn Manson";25859;"A Place In The Dirt";"20,25,43,47,80,1072"
3597;"Marilyn Manson";25860;"President Dead";"7,20,25,43,47,80,1072"
3597;"Marilyn Manson";25882;"Better Of Two Evils";"25,43,80,1072,1331"
3597;"Marilyn Manson";25883;"The Bright Young Things";"25,43,80,1072,1331"
3597;"Marilyn Manson";25884;"Use Your Fist And Not Your Mouth";"25,43,80,1072,1331"
3597;"Marilyn Manson";25885;"Doll-Dagga Buzz-Buzz Ziggety-Zag";"25,43,80,1072,1331"
3597;"Marilyn Manson";25908;"Tainted Love";"11,20,43,80,92,1072,1331"
3597;"Marilyn Manson";25909;"The Love Song";"7,25,43,47,80,1072"
3597;"Marilyn Manson";25910;"Irresponsible Hate Anthem";"43,80,1072"
3597;"Marilyn Manson";25948;"Burning Flag";"20,25,43,80,1072"
3597;"Marilyn Manson";25949;"Born Again";"20,25,43,80,1072"
3597;"Marilyn Manson";25950;"The Nobodies";"25,43,47,80,92,1072"
3597;"Marilyn Manson";25956;"The Beautiful People";"25,43,80,1072"
3597;"Marilyn Manson";25999;"I Want To Disappear";"20,25,43,80,1072"
3597;"Marilyn Manson";26000;"Posthuman";"20,25,43,80,1072"
3597;"Marilyn Manson";26001;"Mechanical Animals";"20,25,43,80,1072"
3597;"Marilyn Manson";26029;"Deformography";"20,25,43,47,80,1072"
3597;"Marilyn Manson";26034;"Kinderfeld";"25,43,47,80,1072"
3597;"Marilyn Manson";26035;"Mister Superstar";"25,43,47,80,1072"
3597;"Marilyn Manson";26036;"Wormboy";"25,43,47,80,1072"
3597;"Marilyn Manson";26037;"Cryptorchid";"20,25,43,47,80,204,1072"
3597;"Marilyn Manson";26038;"Little Horn";"25,43,47,80,1072"
3597;"Marilyn Manson";26047;"The Last Day On Earth";"25,43,80,1072"
3597;"Marilyn Manson";26048;"Vodevil";"20,25,43,80,1072,1331"
3597;"Marilyn Manson";26104;"Snake Eyes And Sissies";"25,43,80,1072"
3597;"Marilyn Manson";26109;"Organ Grinder";"25,43,80,1072"
3597;"Marilyn Manson";26113;"Down In The Park";"80"
3597;"Marilyn Manson";43926;"Coma Black: A) Eden Eye / B) The Apple Of Discord";"20,25,43,47,80,1072"
3597;"Marilyn Manson";81862;"Intro";"20"
3597;"Marilyn Manson";86304;"Astonishing Panorama Of The Endtimes";"25,43,80,1072"
3597;"Marilyn Manson";86305;"Inauguration Of The Mechanical Christ";"25,43,80,1072"
3597;"Marilyn Manson";108446;"I Put A Spell On You";"14"
3597;"Marilyn Manson";111532;"Scabs, Guns And Peanut Butter";"25,43,80,166,1072"
3597;"Marilyn Manson";111533;"Fuck Frankie";"25,43,80,166,1072"
3597;"Marilyn Manson";111535;"Sympathy For The Parents";"25,43,80,166,1072"
3597;"Marilyn Manson";111536;"Shitty Chicken Gang Bang";"25,43,80,166,1072"
3597;"Marilyn Manson";111537;"Diary Of A Dope Fiend";"7,25,43,80,1072"
3597;"Marilyn Manson";111538;"The Hands Of Small Children";"25,43,80,166,1072"
3597;"Marilyn Manson";111539;"Dried Up, Tied And Dead To The World";"25,43,47,80,1072"
3597;"Marilyn Manson";120640;"Mechanical Animals (Live)";"80"
3597;"Marilyn Manson";120641;"Count To Six And Die (The Vacuum Of Infinite Space Encompassing)";"20,25,43,80,1072"
3597;"Marilyn Manson";130516;"Highway To Hell";"14"
3597;"Marilyn Manson";130892;"Long Hard Road Out Of Hell (Instrumental)";"80"
3597;"Marilyn Manson";150625;"Sweet Dreams (Are Made Of This) (Live)";"80"
3597;"Marilyn Manson";160397;"Sweet Dreams / Hell Outro";"25,43,80,1072"
3597;"Marilyn Manson";211765;"Suicide Is Painless";"20"
3597;"Marilyn Manson";216341;"Revelation #9";"1259"
3597;"Marilyn Manson";256101;"Apple Of Sodom (Live)";"47,204"
3597;"Marilyn Manson";293122;"May Cause Discoloration Of The Urine Or Feces";"25,43,80,1038,1072"
3597;"Marilyn Manson";293227;"Rock 'N' Roll Nigger";"20,25,43,80,1072"
3597;"Marilyn Manson";293228;"Dancing With The One-Legged...";"25,43,80,166,1072"
3597;"Marilyn Manson";399585;"Dance Of The Dope Hats (Remix)";"25,43,80,527,1072"
3597;"Marilyn Manson";399586;"Kiddie Grinder (Remix)";"25,43,80,1072"
3597;"Marilyn Manson";399820;"Coma White (Acoustic Version)";"25"
3597;"Marilyn Manson";399822;"White Trash (Remixed By Tony F. Wiggins)";"25,43,80,560,1072"
3597;"Marilyn Manson";399823;"Everlasting Cocksucker (Remix)";"25,43,80,1072"
3597;"Marilyn Manson";399826;"Mobscene (Sauerkraut Remix)";"206"
3597;"Marilyn Manson";399827;"Working Class Hero";"31004"
3597;"Marilyn Manson";488598;"The Tourniquet Prosthetic Dance Mix";"20,80,204"
3597;"Marilyn Manson";500642;"Baboon Rape Party";"31004"
3597;"Marilyn Manson";501366;"Golden Years";"20,47"
3597;"Marilyn Manson";519228;"Devour";"7,20,43,80,1072"
3597;"Marilyn Manson";519882;"Diamonds & Pollen";"31004"
3597;"Marilyn Manson";522520;"Dried Up, Tied And Dead To The World (Live In Utica, Ny)";"80"
3597;"Marilyn Manson";522838;"Sweet Dreams (Are Made Of This)";"11,20,25,43,80,1072"
3597;"Marilyn Manson";530165;"Antichrist Superstar (Live In Hartford, Ct)";"20,80"
3597;"Marilyn Manson";542779;"Lunchbox (Highschool Drop-Outs)";"80"
3597;"Marilyn Manson";632966;"Arma-Goddamn-Motherfuckin-Geddon";"7,20,43,80,1072"
3597;"Marilyn Manson";695462;"Get Your Gunn (Album Version)";"25,43,80,92,1072"
3597;"Marilyn Manson";703752;"Unkillable Monster";"7,20,43,80,1072"
3597;"Marilyn Manson";703763;"I Want To Kill You Like They Do In The Movies";"7,20,43,80,1072"
3597;"Marilyn Manson";703768;"Running To The Edge Of The World";"7,20,43,80,1072"
3597;"Marilyn Manson";703791;"Wow";"7,20,43,80,1072"
3597;"Marilyn Manson";703822;"Blank And White";"7,20,43,80,1072"
3597;"Marilyn Manson";703823;"Pretty As A Swastika";"7,20,43,80,1072"
3597;"Marilyn Manson";703860;"Leave A Scar";"7,43,80,1072"
3597;"Marilyn Manson";777545;"Mutilation Is The Most Sincere Form Of Flattery";"20,25,43,80,1072"
3597;"Marilyn Manson";806792;"Heart-Shaped Glasses (When The Heart Guides The Hand) (Inhuman Remix By Jade E Puget)";"20,25,43,80,1072"
3597;"Marilyn Manson";905897;"Long Hard Road Out Of Hell (Critter Remix)";"80"
3597;"Marilyn Manson";905917;"Misery Machine (Album Version)";"80"
3597;"Marilyn Manson";922292;"15";"7,20,43,80,1072"
3597;"Marilyn Manson";922293;"I Have To Look Up Just To See Hell";"7,20,43,80,1072"
3597;"Marilyn Manson";922294;"Wight Spider";"7,20,43,80,1072"
3597;"Marilyn Manson";923145;"Four Rusted Horses (Opening Titles Version)";"20"
1434;"The Prodigy";7779;"Firestarter";"11,20,25,34,150,545,559,590,4478"
1434;"The Prodigy";9891;"Diesel Power";"11,20,25,34,150,235,545,559,590,4478"
1434;"The Prodigy";9892;"Breathe";"11,20,25,34,150,235,545,559,590,4478"
1434;"The Prodigy";9893;"Smack My Bitch Up";"11,20,25,34,150,235,280,545,559,590,4478"
1434;"The Prodigy";13094;"Serial Thrilla";"11,20,25,34,150,235,545,559,590,4478"
1434;"The Prodigy";18317;"Jericho";"11,20,33,34,545,559,590"
1434;"The Prodigy";18318;"Shoot Down";"11,34,559"
1434;"The Prodigy";18322;"Wake Up Call";"11,34,545,559"
1434;"The Prodigy";18324;"Memphis Bells";"11,34,545,559"
1434;"The Prodigy";18325;"Spitfire";"11,34,545,559"
1434;"The Prodigy";18395;"Ruff In The Jungle Bizness";"11,20,33,545,559"
1434;"The Prodigy";18396;"Fire";"590"
1434;"The Prodigy";18397;"Weather Experience";"20,545,559"
1434;"The Prodigy";18401;"Your Love (Remix)";"20,33,545,559"
1434;"The Prodigy";18402;"Wind It Up";"20,33,559,590"
1434;"The Prodigy";18563;"Voodoo People";"11,34,545,559,590,4478"
1434;"The Prodigy";18733;"Fuel My Fire";"11,14,20,25,34,150,235,545,559,590"
1434;"The Prodigy";18734;"Climbatize";"11,20,25,34,150,235,545,559,590,4478"
1434;"The Prodigy";18735;"Narayan";"11,20,25,34,150,235,545,559,590,4478"
1434;"The Prodigy";18852;"Mindfields";"11,14,20,25,34,150,235,545,559,590,4478"
1434;"The Prodigy";18853;"Funky Shit";"11,20,25,34,150,235,545,559,590,4478"
1434;"The Prodigy";18860;"Break & Enter";"11,545,559,4478"
1434;"The Prodigy";18861;"Intro";"11,545,559,4478"
1434;"The Prodigy";18873;"Poison";"11,25,545,559,590"
1434;"The Prodigy";18875;"Full Throttle";"11,545,559,4478"
1434;"The Prodigy";18878;"We Gonna Rock";"20"
1434;"The Prodigy";18882;"Pandemonium";"20,559,590"
1434;"The Prodigy";19325;"Smack My Bitch Up (Remix)";"11"
1434;"The Prodigy";23105;"One Love (Edit)";"11,545,559,590,4478"
1434;"The Prodigy";23106;"No Good (Start The Dance)";"11,20,545,559,590,4478"
1434;"The Prodigy";26922;"Stand Up";"34"
1434;"The Prodigy";26923;"Piranha";"34"
1434;"The Prodigy";26926;"Run With The Wolves";"34"
1434;"The Prodigy";26930;"Thunder";"34"
1434;"The Prodigy";26931;"Girls";"11,34,545,559"
1434;"The Prodigy";78734;"Baby'S Got A Temper (Instrumental)";"20"
1434;"The Prodigy";80097;"Out Of Space (Edit)";"20"
1434;"The Prodigy";82775;"The Heat (The Energy)";"11,545,559"
1434;"The Prodigy";95880;"Their Law (Feat. Pop Will Eat Itself)";"11,545,559,4478"
1434;"The Prodigy";106329;"Music Reach (1/2/3/4)";"20,545,559,590"
1434;"The Prodigy";126944;"Baby'S Got A Temper (Dub)";"20"
1434;"The Prodigy";127027;"Hyperspeed (G-Force Part 2)";"20,34,59,545,559"
1434;"The Prodigy";147162;"Poison (95 Eq)";"11"
1434;"The Prodigy";148237;"Everybody In The Place (155 And Rising)";"20,33,559,590"
1434;"The Prodigy";160220;"The Trick";"590"
1434;"The Prodigy";160225;"Mindfields (Headrock Dub)";"20"
1434;"The Prodigy";181504;"Voodoo People (Pendulum Remix)";"11"
1434;"The Prodigy";182049;"Ruff In The Jungle Bizness (Uplifting Vibes Remix)";"20"
1434;"The Prodigy";182050;"Death Of The Prodigy Dancers (Live)";"20,33,34,559"
1434;"The Prodigy";182051;"Fire (Sunrise Version)";"11,20,545,559"
1434;"The Prodigy";193220;"Spitfire (05 Version)";"11"
1434;"The Prodigy";197439;"Hot Ride";"11,34,545,559"
1434;"The Prodigy";197575;"Breathe (Like An Aphex Twin Mix)";"205"
1434;"The Prodigy";199898;"Fire (Edit)";"20"
1434;"The Prodigy";199927;"Charly (Trip Into Drum And Bass Version)";"11,20,33,559,590"
1434;"The Prodigy";201518;"Out Of Space (Techno Underworld Remix)";"20"
1434;"The Prodigy";242588;"Spitfire (Fakeids Evolution)";"11"
1434;"The Prodigy";242700;"Firestarter (Empirion Mix)";"10"
1434;"The Prodigy";261450;"The Narcotic Suite: Skylined";"11,545,559,4478"
1434;"The Prodigy";261451;"The Narcotic Suite: 3 Kilos";"11,545,559,4478"
1434;"The Prodigy";271413;"Jericho (Genaside Ii Remix)";"20"
1434;"The Prodigy";294040;"Their Law (Live)";"20"
1434;"The Prodigy";321722;"Voodoo People (Chemical Brothers Mix)";"559"
1434;"The Prodigy";366771;"Poison (95Eq)";"20"
1434;"The Prodigy";366874;"Smack My Bitch Up (Edit)";"20"
1434;"The Prodigy";431257;"Rhythm Of Life";"590"
1434;"The Prodigy";450541;"Been Up Long (Falsedawn)";"11"
1434;"The Prodigy";495596;"Out Of Space (Original Mix)";"20,559,590"
1434;"The Prodigy";541332;"Everyone In The Place (155 And Rising)";"76"
1434;"The Prodigy";542673;"Smack My Bitch Up (Dj Hype Remix)";"20,26,1587"
1434;"The Prodigy";627723;"Warriors Dance";"11"
1434;"The Prodigy";697317;"One Love (Original Mix)";"20"
1434;"The Prodigy";796873;"You'Ll Be Under My Wheels";"11,34,545,559"
913;"Weezer";5226;"Holiday";"7,20,284,536,1211,4695,8030"
913;"Weezer";5227;"In The Garage";"7,20,284,536,1211,4695,8030"
913;"Weezer";5229;"Surf Wax America";"7,20,284,536,1211,4695,8030"
913;"Weezer";6424;"Photograph";"7,20,536,4695"
913;"Weezer";6573;"El Scorcho";"536,4695"
913;"Weezer";6693;"Perfect Situation";"7,20,564,1091"
913;"Weezer";6795;"Island In The Sun";"7,20,536"
913;"Weezer";11547;"Hash Pipe";"7,20,536,564"
913;"Weezer";37391;"Everybody Get Dangerous";"284"
913;"Weezer";48763;"Haunt You Every Day";"7,20,564,1091"
913;"Weezer";49884;"Peace";"7,20,564,1091"
913;"Weezer";57391;"Why Bother?";"20,536,4695"
913;"Weezer";57802;"American Gigolo";"20,536,4695"
913;"Weezer";58169;"Undone - The Sweater Song (Kitchen Tapes)";"536"
913;"Weezer";58411;"Pardon Me";"7,20,564,1091"
913;"Weezer";60130;"Hold Me";"7,20,564,1091"
913;"Weezer";61567;"Falling For You";"536,4695"
913;"Weezer";61666;"Smile";"7,20,536,4695"
913;"Weezer";64075;"Getchoo";"536,4695"
913;"Weezer";64325;"Pink Triangle";"20,536,4695"
913;"Weezer";65220;"Butterfly";"536,4695"
913;"Weezer";68957;"The Damage In Your Heart";"7,20,564,1091"
913;"Weezer";70183;"This Is Such A Pity";"7,20,564,1091"
913;"Weezer";77581;"Knock-Down Drag-Out";"7,20,536"
913;"Weezer";77780;"Freak Me Out";"7,20,564,1091"
913;"Weezer";78071;"December";"20,536,4695"
913;"Weezer";78117;"El Scorcho (Acoustic)";"7"
913;"Weezer";78463;"Slave";"20,536,4695"
913;"Weezer";78502;"Don'T Let Go";"7,20,536,4695"
913;"Weezer";78931;"Living Without You";"20"
913;"Weezer";79282;"My Name Is Jonas (Live)";"536"
913;"Weezer";79332;"Glorious Day";"7,20,536,4695"
913;"Weezer";79474;"Love Explosion";"20,536,4695"
913;"Weezer";79764;"The Other Way";"7,20,564,1091"
913;"Weezer";80031;"Tired Of Sex";"536,4695"
913;"Weezer";94017;"The Good Life";"19,344,536,4695"
913;"Weezer";94018;"Across The Sea";"536,4695"
913;"Weezer";94019;"No Other One";"536,4695"
913;"Weezer";100331;"My Best Friend";"7,20,1091"
913;"Weezer";105583;"Dope Nose";"20,536,4695"
913;"Weezer";105754;"Burndt Jamb";"20,536,4695"
913;"Weezer";105992;"Undone - The Sweater Song";"1,7,20,284,536,1211,4695"
913;"Weezer";106047;"Slob";"20,536,4695"
913;"Weezer";106397;"Only In Dreams (Kitchen Tapes)";"536"
913;"Weezer";107071;"We Are All On Drugs";"7,20,564,1091,4687"
913;"Weezer";108806;"Take Control";"20,536,4695"
913;"Weezer";130708;"Space Rock";"20,536,4695"
913;"Weezer";134747;"Death And Destruction";"20,536,4695"
913;"Weezer";135873;"Keep Fishin'";"20,536,4695"
913;"Weezer";167690;"Crab";"7,20,536,4695"
913;"Weezer";168434;"Simple Pages";"7,20,536,4695"
913;"Weezer";168463;"O Girlfriend";"7,20,536,4695"
913;"Weezer";178772;"California";"20"
913;"Weezer";258766;"Possibilities";"20,536"
913;"Weezer";258767;"Fall Together";"20,536,4695"
913;"Weezer";294832;"No One Else (Acoustic) (Live)";"20"
913;"Weezer";354472;"Mrs. Robinson";"20"
913;"Weezer";443050;"Paperface (Kitchen Tapes)";"536"
913;"Weezer";450552;"Lullaby For Wayne (Pre-Production Recording)";"536"
913;"Weezer";450553;"I Swear It'S True (Pre-Production Recording)";"536"
913;"Weezer";694925;"Brown Eyed Girl";"20"
913;"Weezer";901191;"Burndt Jamb (Live)";"20"
1506;"Jimi Hendrix";8291;"Fire";"709,987,2987"
1506;"Jimi Hendrix";8292;"Purple Haze";"7,709,987,1220"
1506;"Jimi Hendrix";8702;"Star Spangled Banner (Live)";"7,987"
1506;"Jimi Hendrix";8703;"Dolly Dagger";"7,271,609,709,710,712,987,1243,2027"
1506;"Jimi Hendrix";8704;"Angel";"7,709,987"
1506;"Jimi Hendrix";8706;"Freedom";"7,271,609,709,710,712,987,1243,2027"
1506;"Jimi Hendrix";8707;"Voodoo Child";"709"
1506;"Jimi Hendrix";8708;"Red House";"7,14,127,271,609,709,710,712,987,1243,2027,2987"
1506;"Jimi Hendrix";8709;"Castles Made Of Sand";"7,271,609,709,710,712,987,1243,2027,2987"
1506;"Jimi Hendrix";8710;"Bold As Love";"7,271,609,709,710,712,987,1243,2027"
1506;"Jimi Hendrix";8711;"Foxy Lady";"709,987"
1506;"Jimi Hendrix";8712;"If 6 Was 9";"7,271,609,709,710,712,987,1243,2027"
1506;"Jimi Hendrix";8714;"Manic Depression";"709,987,2987"
1506;"Jimi Hendrix";8715;"Crosstown Traffic";"709,987,2987"
1506;"Jimi Hendrix";8716;"Stone Free";"7,271,609,709,710,712,987,1243,2027"
1506;"Jimi Hendrix";8718;"Hey Joe";"7,709,987"
1506;"Jimi Hendrix";29418;"Gypsy Eyes";"709,987,2987"
1506;"Jimi Hendrix";29420;"Long Hot Summer Night";"709,987,2987"
1506;"Jimi Hendrix";29423;"Have You Ever Been (To Electric Ladyland)";"127"
1506;"Jimi Hendrix";29424;"...And The Gods Made Love";"7"
1506;"Jimi Hendrix";29516;"Can You See Me";"2987"
1506;"Jimi Hendrix";29517;"Voodoo Chile Blues";"7,127,712,2987"
1506;"Jimi Hendrix";29521;"Wait Until Tomorrow";"709,987,2987"
1506;"Jimi Hendrix";29522;"Spanish Castle Magic";"7"
1506;"Jimi Hendrix";29524;"Farewell";"2987"
1506;"Jimi Hendrix";29525;"Villanova Junction";"2987"
1506;"Jimi Hendrix";29526;"Woodstock Improvisation";"7,2987"
1506;"Jimi Hendrix";29527;"The Star Spangled Banner";"192,1017"
1506;"Jimi Hendrix";29528;"Voodoo Child (Slight Return) / Stepping Stone";"2987"
1506;"Jimi Hendrix";29529;"Jam Back At The House";"7"
1506;"Jimi Hendrix";29531;"Izabella";"7,709"
1506;"Jimi Hendrix";29533;"Tax Free";"7,1243,2987"
1506;"Jimi Hendrix";29536;"Highway Chile";"709,987,2987"
1506;"Jimi Hendrix";29540;"Third Stone From The Sun";"709"
1506;"Jimi Hendrix";29541;"May This Be Love";"14,709"
1506;"Jimi Hendrix";29775;"Who Knows";"7"
1506;"Jimi Hendrix";29776;"We Gotta Live Together";"7"
1506;"Jimi Hendrix";30555;"Voodoo Child (Slight Return)";"7,709"
1506;"Jimi Hendrix";30556;"Burning Of The Midnight Lamp";"709,987,2987"
1506;"Jimi Hendrix";30557;"Come On (Part 1)";"709"
1506;"Jimi Hendrix";46095;"Beginnings";"7,709"
1506;"Jimi Hendrix";46706;"Midnight Lightning";"7,1243,2987"
1506;"Jimi Hendrix";46858;"Drifting";"7,709"
1506;"Jimi Hendrix";47070;"In From The Storm";"7,709"
1506;"Jimi Hendrix";47185;"My Friend";"7,127,709"
1506;"Jimi Hendrix";47201;"Earth Blues";"7,709"
1506;"Jimi Hendrix";47522;"Power Of Soul";"7,1243,2987"
1506;"Jimi Hendrix";47565;"Look Over Yonder";"7,2987,5915"
1506;"Jimi Hendrix";47869;"Drifter'S Escape";"7,1243,2987"
1506;"Jimi Hendrix";48017;"Belly Button Window";"7,709,2987"
1506;"Jimi Hendrix";48161;"Midnight";"7,1243,2987"
1506;"Jimi Hendrix";48520;"Lover Man";"7"
1506;"Jimi Hendrix";49156;"Ezy Ryder";"7"
1506;"Jimi Hendrix";53543;"Hear My Train A Comin'";"7"
1506;"Jimi Hendrix";54902;"Born Under A Bad Sign";"7,127,712,2987"
1506;"Jimi Hendrix";94505;"Electric Church Red House";"7,127,712,2987"
1506;"Jimi Hendrix";106167;"Hear My Train A Comin' (Get My Heart Back Together)";"7,2987"
1506;"Jimi Hendrix";133882;"Morrison'S Lament";"709"
1506;"Jimi Hendrix";133991;"Astro Man";"7,709"
1506;"Jimi Hendrix";134005;"Straight Ahead";"7,709"
1506;"Jimi Hendrix";154171;"Mannish Boy";"7,127,712,2987"
1506;"Jimi Hendrix";154273;"Jelly 292";"7,127,712,2987"
1506;"Jimi Hendrix";154347;"Come On (Let The Good Times Roll)";"7,127"
1506;"Jimi Hendrix";160703;"Hear My Train A Comin' (Acoustic)";"7,127,712"
1506;"Jimi Hendrix";171085;"Are You Experienced?";"987"
1506;"Jimi Hendrix";239533;"Pali Gap";"7,1243,2987,5915"
1506;"Jimi Hendrix";240233;"Catfish Blues";"7,127,712,2987"
1506;"Jimi Hendrix";240593;"Rock Me Baby";"2987"
1506;"Jimi Hendrix";240635;"Blue Window";"7"
1506;"Jimi Hendrix";241397;"Sweet Angel (Angel)";"7,1243,2987"
1506;"Jimi Hendrix";241680;"God Save The Queen";"2987"
1506;"Jimi Hendrix";241703;"South Saturn Delta";"7,1243,2987"
1506;"Jimi Hendrix";241715;"Introduction";"7"
1506;"Jimi Hendrix";241737;"Stop";"712"
1506;"Jimi Hendrix";244047;"Country Blues";"7,127"
1506;"Jimi Hendrix";244233;"Send My Love To Linda";"709"
1506;"Jimi Hendrix";256131;"Once I Had A Woman";"7,127,712,2987"
1506;"Jimi Hendrix";295835;"Here He Comes (Lover Man)";"7,1243,2987"
1506;"Jimi Hendrix";295837;"Georgia Blues";"7,127"
1506;"Jimi Hendrix";295873;"Message To Love";"7"
1506;"Jimi Hendrix";295875;"It'S Too Bad";"7"
1506;"Jimi Hendrix";307065;"Hear My Train A Comin' (Electric)";"7,127,712,2987"
1506;"Jimi Hendrix";308509;"Jam Back At The House (Beginnings)";"2987"
1506;"Jimi Hendrix";322249;"Peace In Mississippi";"2987"
1506;"Jimi Hendrix";351102;"Like A Rolling Stone";"2987"
1506;"Jimi Hendrix";361691;"Wild Thing (Live)";"709,987"
1506;"Jimi Hendrix";399533;"The Stars That Play With Laughing Sam'S Dice";"7,1243,2987"
1506;"Jimi Hendrix";399597;"Message To The Universe (Message To Love)";"7,1243,2987"
1506;"Jimi Hendrix";496241;"Little Drummer Boy / Silent Night";"987"
1506;"Jimi Hendrix";501076;"Hear My Train";"712"
1506;"Jimi Hendrix";501077;"Them Changes";"7"
1506;"Jimi Hendrix";515774;"Money (Live)";"7"
1506;"Jimi Hendrix";515971;"You Got Me Running (Live)";"7"
1506;"Jimi Hendrix";516106;"Knock Yourself Out";"7"
1506;"Jimi Hendrix";516194;"California Night";"7"
1506;"Jimi Hendrix";517239;"Mr. Pitiful (Live)";"7"
1506;"Jimi Hendrix";517273;"Nobody Loves Me (Live)";"7"
1506;"Jimi Hendrix";517464;"I Feel Good (I Got You)";"7"
1506;"Jimi Hendrix";705911;"The Wind Cries Mary";"7,271,609,709,710,712,987,1243,2027,2987"
1506;"Jimi Hendrix";732714;"If Six Was Nine";"14"
1506;"Jimi Hendrix";744214;"The Queen";"7"
1506;"Jimi Hendrix";744215;"Blue Suede Shoes";"7"
1506;"Jimi Hendrix";762891;"Hear My Train A' Comin'";"7,709"
1506;"Jimi Hendrix";768262;"The New Rising Sun";"2987"
1506;"Jimi Hendrix";856114;"I Should'Ve Quit You (Killin' Floor)";"7"
1506;"Jimi Hendrix";856121;"Hey Baby (New Rising Sun)";"7,709"
1506;"Jimi Hendrix";857209;"Hard Night (Come On, Part 1)";"7"
1506;"Jimi Hendrix";857210;"Something On Your Mind";"7"
1506;"Jimi Hendrix";857211;"Level (Hornet'S Nest / Hush Now)";"7"
1506;"Jimi Hendrix";861734;"Gloomy Monday";"7"
1417;"Gorillaz";9326;"Tomorrow Comes Today";"7,19,4478,4695,21077"
1417;"Gorillaz";10174;"Dracula";"7,11,4695,21077"
1417;"Gorillaz";10246;"All Alone";"7,19,564,4687"
1417;"Gorillaz";11096;"Don'T Get Lost In Heaven";"7"
1417;"Gorillaz";11204;"Clint Eastwood (Phi Life Cypher Version)";"1204"
1417;"Gorillaz";11543;"Starshine";"7,4478,4695,21077"
1417;"Gorillaz";11669;"November Has Come";"7,11,12,564,1091,1182,1222,1498,4662,4687"
1417;"Gorillaz";11671;"19-2000 (The Wiseguys House Of Wisdom Remix)";"7,1204"
1417;"Gorillaz";11672;"Rock The House";"7,4478,4695,21077"
1417;"Gorillaz";11673;"Re-Hash";"7,4478,4695,21077"
1417;"Gorillaz";11674;"Man Research (Clapper)";"7,4478,4695,21077"
1417;"Gorillaz";11804;"Dare";"7,12,564,1091,1182,1498,4662"
1417;"Gorillaz";11834;"Sound Check (Gravity)";"7,20,4478,4695,21077"
1417;"Gorillaz";11961;"Latin Simone (Que Pasa Contigo)";"7,4695,4872,21077"
1417;"Gorillaz";11962;"Punk";"7,1031,4478,4695,21077"
1417;"Gorillaz";11967;"Left Hand Suzuki Method";"4695,21077"
1417;"Gorillaz";12143;"19-2000 (Soulchild Remix)";"7,11,564,590,1498"
1417;"Gorillaz";12337;"Slow Country";"7,4478,4695,21077"
1417;"Gorillaz";12354;"Double Bass";"7,4478,4695,21077"
1417;"Gorillaz";12746;"El Manana";"1031"
1417;"Gorillaz";12749;"M1 A1";"7,4695,21077"
1417;"Gorillaz";36616;"People";"800"
1417;"Gorillaz";37074;"Don'T Get Lost In Heaven (Original Demo Version)";"4478"
1417;"Gorillaz";37187;"Spitting Out The Demons";"4478"
1417;"Gorillaz";37188;"Rockit";"1204,4478"
1417;"Gorillaz";37355;"We Are Happy Landfill";"4478"
1417;"Gorillaz";37618;"Dirty Harry (Schtung Chinese New Year Remix)";"4478"
1417;"Gorillaz";37619;"Kids With Guns (Hot Chip Remix)";"4478"
1417;"Gorillaz";37620;"Dare (Junior Sanchez Remix)";"4478"
1417;"Gorillaz";37623;"Kids With Guns (Quiet Village Remix)";"4478"
1417;"Gorillaz";37644;"The Swagga";"4478"
1417;"Gorillaz";37646;"Feel Good Inc. (Stanton Warriors Remix)";"590,4478"
1417;"Gorillaz";37647;"Highway (Under Construction)";"4478"
1417;"Gorillaz";41885;"Bill Murray";"4478"
1417;"Gorillaz";105575;"Sound Check";"1204"
1417;"Gorillaz";243602;"Clint Eastwood (Ed Case/Sweetie Irie Refix) (Edit)";"7,12,402"
1417;"Gorillaz";335589;"Stop The Dams";"4478"
